aX,aY,aZ,gX,gY,gZ
-0.215,0.074,0.946,0.549,1.526,0.916
-0.211,0.070,0.952,0.427,1.343,0.549
-0.215,0.078,0.953,0.671,0.854,0.671
-0.217,0.085,0.942,1.221,1.465,1.160
-0.219,0.085,0.945,1.404,2.075,1.404
-0.215,0.079,0.948,0.854,0.793,2.014
-0.213,0.074,0.946,1.282,1.892,1.221
-0.213,0.076,0.948,0.977,2.319,0.549

-0.217,0.079,0.946,0.732,1.160,0.671
-0.218,0.082,0.949,0.427,1.221,1.038
-0.217,0.079,0.945,0.732,0.916,1.099
-0.214,0.077,0.946,1.099,2.258,1.099
-0.216,0.078,0.947,0.427,1.526,0.549
-0.219,0.080,0.943,1.099,1.770,0.977
-0.219,0.081,0.947,0.549,2.502,1.099
-0.218,0.082,0.947,1.038,1.404,1.526
-0.215,0.077,0.945,1.099,1.221,1.770
-0.214,0.074,0.947,1.343,2.441,1.282
-0.216,0.078,0.947,0.732,1.221,1.038
-0.219,0.084,0.948,0.122,1.038,0.977
-0.217,0.085,0.947,0.977,2.197,1.526
-0.215,0.081,0.947,0.977,2.075,1.831
-0.213,0.077,0.946,1.160,1.831,1.587
-0.215,0.076,0.947,1.282,2.014,1.038
-0.217,0.078,0.946,1.221,2.136,0.732
-0.219,0.083,0.946,0.916,2.197,1.099
-0.217,0.083,0.948,0.366,1.038,2.136
-0.212,0.077,0.947,1.221,2.319,1.526
-0.213,0.073,0.948,1.526,2.380,0.793
-0.218,0.076,0.941,0.671,1.038,0.610
-0.219,0.083,0.948,0.122,1.648,0.305
-0.220,0.086,0.948,0.427,1.160,0.732
-0.217,0.084,0.946,1.099,1.465,1.465
-0.216,0.079,0.946,1.221,2.136,1.465
-0.217,0.075,0.946,1.038,2.197,0.732
-0.218,0.079,0.945,0.732,2.075,0.549
-0.219,0.088,0.946,0.488,1.648,1.038
-0.217,0.086,0.949,1.038,1.770,1.404
-0.215,0.077,0.945,2.014,2.136,1.343
-0.216,0.072,0.945,1.709,1.526,1.038
-0.220,0.075,0.944,0.732,1.099,0.793
-0.223,0.085,0.946,0.427,1.038,0.549
-0.222,0.087,0.943,0.732,1.221,1.343
-0.214,0.078,0.948,1.465,2.319,1.221
-0.215,0.075,0.947,1.709,1.404,1.221
-0.217,0.077,0.944,1.404,1.526,0.488
-0.220,0.082,0.948,1.038,1.465,0.671
-0.222,0.088,0.945,1.038,1.526,1.160
-0.218,0.083,0.946,1.526,1.831,1.648
-0.215,0.076,0.949,1.770,2.136,1.770
-0.215,0.075,0.945,1.160,1.282,1.404
-0.216,0.078,0.946,1.099,1.343,0.854
-0.219,0.083,0.948,1.343,2.014,0.916
-0.219,0.083,0.944,1.099,0.916,1.526
-0.218,0.078,0.944,1.343,1.648,1.160
-0.216,0.076,0.949,1.709,1.709,0.916
-0.217,0.075,0.944,1.465,1.404,1.099
-0.217,0.075,0.945,0.916,0.916,1.160
-0.218,0.076,0.946,1.221,1.709,0.244
-0.222,0.082,0.944,1.526,1.465,0.671
-0.220,0.080,0.947,1.465,2.625,1.038
-0.218,0.078,0.946,1.404,2.686,0.977
-0.217,0.082,0.948,1.648,1.282,1.160
-0.217,0.076,0.946,2.197,2.075,1.099
-0.219,0.072,0.943,1.221,1.648,1.526
-0.220,0.074,0.944,1.038,2.319,0.977
-0.219,0.073,0.949,0.793,1.709,0.916
-0.216,0.072,0.949,0.916,1.587,0.671
-0.216,0.077,0.944,0.671,1.221,0.854
-0.215,0.078,0.948,0.244,1.709,0.549
-0.218,0.079,0.947,0.671,1.831,0.244
-0.218,0.081,0.945,1.038,1.343,1.221
-0.215,0.080,0.949,0.244,1.465,1.038
-0.216,0.080,0.947,0.854,1.343,1.038
-0.220,0.079,0.943,1.343,2.502,1.282
-0.217,0.076,0.948,1.099,1.099,1.648
-0.220,0.077,0.945,0.977,1.099,1.770
-0.218,0.075,0.946,0.671,1.648,1.221
-0.218,0.074,0.948,0.671,1.465,0.854
-0.218,0.071,0.947,1.831,1.465,1.099
-0.219,0.067,0.945,1.282,2.136,0.854
-0.219,0.067,0.946,-0.061,1.892,-0.061
-0.223,0.076,0.940,-0.122,1.587,-0.671
-0.227,0.091,0.945,-0.732,1.587,-0.244
-0.225,0.093,0.949,-0.244,0.977,1.526
-0.216,0.081,0.947,1.343,1.892,2.502
-0.209,0.072,0.947,1.160,2.197,1.709
-0.213,0.078,0.947,0.427,1.648,1.099
-0.219,0.086,0.950,0.549,1.343,1.038
-0.220,0.087,0.947,1.099,2.014,1.282
-0.220,0.075,0.944,1.587,2.136,2.014
-0.219,0.068,0.946,1.099,2.502,1.831
-0.218,0.068,0.948,0.488,1.526,1.282
-0.219,0.078,0.945,0.427,1.221,0.427
-0.221,0.086,0.946,0.366,1.709,0.671
-0.218,0.084,0.946,0.549,1.953,1.526
-0.215,0.081,0.949,0.854,2.136,1.953
-0.212,0.077,0.950,1.099,1.953,1.831
-0.213,0.078,0.947,0.732,1.404,1.526
-0.215,0.082,0.948,0.488,1.648,1.038
-0.219,0.085,0.949,0.977,1.587,1.038
-0.222,0.084,0.946,1.587,1.953,1.526
-0.221,0.076,0.944,1.770,1.526,2.014
-0.217,0.072,0.945,0.916,2.136,1.404
-0.219,0.076,0.946,1.343,2.136,0.793
-0.222,0.079,0.943,1.160,1.709,0.732
-0.221,0.079,0.947,0.610,1.282,1.038
-0.217,0.079,0.947,0.610,1.343,0.793

-0.218,0.082,0.946,1.526,1.709,0.732
-0.219,0.080,0.946,0.977,2.258,0.916
-0.219,0.079,0.946,0.671,1.282,1.282
-0.222,0.079,0.946,1.160,1.892,0.916
-0.218,0.077,0.945,0.732,1.709,0.977
-0.219,0.081,0.948,0.732,1.648,1.465
-0.219,0.084,0.946,0.977,1.770,1.099
-0.217,0.082,0.948,1.404,2.136,0.916
-0.219,0.075,0.946,1.892,2.075,1.465
-0.218,0.073,0.944,1.160,1.892,1.343
-0.219,0.079,0.945,0.488,1.465,0.977
-0.222,0.084,0.949,0.610,1.587,1.160
-0.220,0.082,0.946,1.831,2.563,1.465
-0.219,0.078,0.946,1.587,2.075,1.709
-0.216,0.073,0.945,1.099,2.319,1.099
-0.219,0.076,0.945,0.977,1.648,0.732
-0.221,0.083,0.948,0.610,1.831,0.549
-0.221,0.085,0.947,1.343,1.709,0.977
-0.219,0.079,0.945,1.343,1.709,1.526
-0.216,0.075,0.944,1.404,2.136,1.526
-0.216,0.075,0.950,0.610,1.465,0.793
-0.220,0.082,0.947,1.221,1.343,0.305
-0.223,0.086,0.943,1.099,1.587,0.854
-0.220,0.083,0.945,0.916,1.770,1.404
-0.219,0.077,0.949,1.465,1.526,1.282
-0.218,0.075,0.945,1.770,1.404,0.732
-0.219,0.076,0.948,1.343,1.831,0.427
-0.220,0.080,0.946,1.099,0.854,0.916
-0.221,0.080,0.945,1.099,1.465,0.854
-0.222,0.077,0.945,1.160,2.197,0.671
-0.220,0.074,0.946,1.465,1.221,0.916
-0.223,0.075,0.945,1.343,1.404,0.610
-0.223,0.075,0.944,0.793,1.221,0.793
-0.220,0.077,0.946,0.427,1.404,0.854
-0.223,0.080,0.946,0.916,1.953,0.549
-0.225,0.081,0.937,0.610,2.014,0.488
-0.222,0.079,0.946,-0.549,1.404,1.831
-0.220,0.083,0.950,0.610,1.648,1.221
-0.219,0.080,0.948,2.197,2.441,1.038
-0.221,0.083,0.944,1.099,1.953,1.221
-0.220,0.085,0.944,0.000,1.587,2.075
-0.216,0.080,0.950,0.427,2.441,2.258
-0.216,0.071,0.946,1.770,2.380,1.465
-0.218,0.071,0.943,1.099,2.014,0.793
-0.222,0.077,0.942,0.305,1.099,0.549
-0.225,0.085,0.946,-0.244,0.732,0.671
-0.225,0.087,0.947,1.404,1.526,1.221
-0.223,0.081,0.945,1.770,2.319,1.709
-0.217,0.075,0.946,1.465,2.258,2.319
-0.215,0.076,0.950,0.305,2.197,0.977
-0.217,0.082,0.948,0.793,2.563,0.122
-0.223,0.084,0.943,1.160,1.038,0.732
-0.223,0.083,0.945,1.343,3.113,0.854
-0.221,0.077,0.946,0.916,2.258,1.221
-0.220,0.076,0.944,0.977,2.014,1.038
-0.219,0.080,0.945,1.343,2.441,0.854
-0.219,0.082,0.946,0.854,1.160,1.282
-0.220,0.081,0.946,1.221,1.465,1.282
-0.221,0.078,0.946,0.549,1.709,0.732
-0.221,0.077,0.944,0.977,1.648,1.099
-0.221,0.080,0.946,0.488,2.075,1.282
-0.219,0.083,0.947,0.854,1.465,1.343
-0.221,0.086,0.944,1.404,1.831,1.465
-0.218,0.084,0.945,0.793,2.258,1.404
-0.215,0.079,0.948,1.221,1.770,1.831
-0.249,0.081,0.948,1.465,1.526,0.977
-0.221,0.082,0.944,1.465,1.831,0.427
-0.222,0.082,0.946,0.916,2.380,0.916
-0.221,0.081,0.947,0.977,1.831,1.587
-0.219,0.077,0.946,1.160,1.831,0.977
-0.219,0.075,0.944,1.343,2.197,0.671
-0.221,0.077,0.946,0.610,2.075,0.305
-0.225,0.084,0.946,0.671,1.160,0.427
-0.224,0.087,0.945,0.732,1.099,1.526
-0.219,0.084,0.948,0.610,1.404,2.502
-0.216,0.078,0.947,1.404,2.563,2.075
-0.215,0.075,0.949,1.221,1.709,0.977
-0.221,0.080,0.942,1.221,1.526,0.793
-0.223,0.081,0.946,0.305,1.770,0.916
-0.223,0.083,0.948,0.977,2.075,0.977
-0.224,0.084,0.945,1.282,2.075,1.038
-0.220,0.078,0.943,1.343,1.526,1.709
-0.220,0.075,0.944,0.671,1.892,1.404
-0.219,0.075,0.948,0.610,1.831,0.916
-0.220,0.079,0.946,0.671,1.404,0.549
-0.224,0.082,0.943,0.732,1.770,0.427
-0.225,0.086,0.945,0.427,1.526,1.038
-0.223,0.087,0.946,0.427,1.465,1.892
-0.219,0.082,0.946,1.099,2.014,2.136
-0.217,0.077,0.946,0.793,1.648,1.648
-0.219,0.079,0.947,0.793,2.014,1.343
-0.222,0.082,0.944,0.854,1.648,1.160
-0.222,0.083,0.946,0.916,2.258,0.977
-0.221,0.080,0.945,1.038,2.502,1.343
-0.222,0.078,0.946,0.427,1.465,1.221
-0.224,0.086,0.946,0.610,1.404,0.671
-0.224,0.091,0.944,0.793,1.770,1.465
-0.221,0.080,0.947,1.770,2.380,2.075
-0.219,0.073,0.947,1.587,1.587,1.221
-0.221,0.078,0.944,0.916,1.770,0.244

-0.223,0.085,0.944,0.427,1.160,0.549
-0.225,0.089,0.944,0.549,1.160,1.221
-0.220,0.081,0.947,1.648,2.014,1.709
-0.220,0.076,0.945,1.709,2.075,0.916
-0.224,0.079,0.944,1.282,1.526,0.671
-0.223,0.083,0.945,0.732,1.709,1.343
-0.223,0.082,0.947,1.038,2.319,1.221
-0.225,0.079,0.945,1.282,1.831,0.977
-0.224,0.075,0.939,1.221,1.587,1.282
-0.223,0.080,0.947,0.061,1.953,1.221
-0.224,0.084,0.947,0.244,1.282,1.038
-0.222,0.086,0.943,0.671,2.014,1.282
-0.220,0.086,0.945,0.427,2.258,1.648
-0.217,0.081,0.950,0.610,2.502,1.709
-0.216,0.082,0.948,1.038,2.075,1.221
-0.217,0.083,0.943,0.488,1.587,1.343
-0.221,0.085,0.948,0.427,1.953,1.038
-0.226,0.086,0.947,1.343,1.892,1.099
-0.224,0.083,0.942,1.526,1.648,1.648
-0.222,0.080,0.945,1.160,1.892,1.648
-0.219,0.079,0.947,1.160,1.404,1.404
-0.222,0.080,0.946,0.793,1.404,0.366
-0.226,0.086,0.939,0.732,1.038,0.793
-0.222,0.085,0.946,0.610,1.465,1.648
-0.220,0.083,0.947,0.427,1.709,1.099
-0.224,0.082,0.944,1.770,2.441,0.183
-0.224,0.085,0.943,0.732,1.221,0.854
-0.225,0.087,0.943,-0.244,0.854,1.709
-0.222,0.084,0.949,0.854,2.258,1.465
-0.218,0.084,0.948,1.160,1.831,1.099
-0.224,0.084,0.942,1.099,1.953,1.099
-0.227,0.084,0.945,0.000,1.831,1.282
-0.226,0.085,0.945,0.854,1.831,1.587
-0.224,0.082,0.943,1.343,2.380,1.404
-0.226,0.082,0.942,0.122,2.258,1.343
-0.224,0.087,0.945,0.122,1.282,1.709
-0.222,0.090,0.946,0.122,1.892,1.709
-0.223,0.083,0.945,0.916,2.319,1.831
-0.223,0.078,0.946,0.183,2.258,1.587
-0.223,0.076,0.944,-0.183,1.282,1.831
-0.222,0.088,0.943,0.610,2.319,0.488
-0.227,0.096,0.946,-0.122,1.709,1.160
-0.222,0.094,0.941,0.061,1.648,2.197
-0.218,0.089,0.949,0.549,2.258,2.075
-0.219,0.089,0.945,0.916,1.831,1.282
-0.223,0.089,0.943,0.549,1.709,1.343
-0.223,0.090,0.945,0.122,1.587,1.404
-0.223,0.095,0.948,0.610,1.282,1.465
-0.223,0.092,0.946,1.892,2.197,1.160
-0.223,0.086,0.942,1.648,2.197,1.404
-0.220,0.084,0.943,0.549,1.343,1.038
-0.223,0.085,0.946,0.732,1.709,0.366
-0.227,0.091,0.945,0.610,1.221,-0.305
-0.230,0.095,0.943,1.526,2.014,0.305
-0.222,0.097,0.944,1.038,1.038,1.587
-0.218,0.091,0.946,1.343,1.343,1.709
-0.222,0.085,0.945,1.770,2.014,0.244
-0.223,0.089,0.944,1.404,0.977,0.488
-0.225,0.091,0.943,1.343,1.648,1.160
-0.223,0.091,0.947,0.854,1.221,1.282
-0.220,0.092,0.945,1.770,1.221,1.709
-0.219,0.088,0.943,1.770,2.625,1.648
-0.221,0.084,0.950,1.892,2.075,1.282
-0.224,0.080,0.943,2.319,1.526,1.038
-0.228,0.084,0.942,1.343,1.343,0.122
-0.228,0.088,0.947,1.099,1.038,0.427
-0.225,0.086,0.944,1.648,1.953,0.488
-0.224,0.082,0.942,1.648,1.770,0.610
-0.224,0.083,0.944,0.977,2.014,-0.122
-0.224,0.089,0.944,0.549,1.221,0.610
-0.224,0.093,0.945,0.610,1.526,0.793
-0.224,0.092,0.946,1.221,1.831,1.221
-0.223,0.086,0.946,1.526,2.441,1.404
-0.223,0.080,0.945,1.404,2.136,1.282
-0.224,0.083,0.943,1.160,1.709,0.916
-0.227,0.088,0.943,0.427,1.404,0.793
-0.228,0.093,0.946,0.793,1.892,1.404
-0.225,0.089,0.944,1.587,2.136,2.136
-0.220,0.080,0.945,1.465,2.625,2.014
-0.220,0.075,0.946,1.465,2.136,1.099
-0.223,0.082,0.944,0.305,1.160,0.610
-0.227,0.090,0.943,0.671,1.587,0.488
-0.226,0.088,0.945,1.282,2.502,0.549
-0.223,0.087,0.946,1.465,2.502,0.732
-0.221,0.086,0.943,0.854,1.526,1.404
-0.220,0.089,0.948,0.732,1.648,1.587
-0.216,0.090,0.948,0.610,2.197,1.160
-0.219,0.088,0.944,1.038,1.831,1.465
-0.222,0.087,0.947,1.343,2.014,1.221
-0.224,0.090,0.943,0.793,1.099,1.343
-0.222,0.087,0.945,0.916,1.831,1.831
-0.219,0.085,0.949,1.099,1.343,1.953
-0.221,0.084,0.945,1.282,0.977,1.160
-0.224,0.086,0.943,0.793,1.465,1.160
-0.227,0.090,0.948,0.671,2.380,0.488
-0.228,0.089,0.943,1.770,1.770,1.282
-0.225,0.083,0.940,1.587,2.014,1.465
-0.225,0.082,0.946,0.427,1.160,1.038
-0.223,0.088,0.944,0.549,1.526,0.732
-0.224,0.093,0.943,0.732,1.099,1.038

-0.224,0.091,0.947,1.282,2.563,1.282
-0.223,0.087,0.944,1.282,2.319,1.282
-0.221,0.083,0.943,0.854,1.770,1.526
-0.219,0.086,0.948,0.610,1.587,1.099
-0.223,0.090,0.946,0.610,1.160,0.793
-0.225,0.090,0.944,1.038,1.526,1.099
-0.224,0.087,0.944,0.977,2.075,1.404
-0.224,0.085,0.945,0.732,1.587,1.526
-0.221,0.086,0.944,1.343,2.319,1.099
-0.222,0.089,0.947,1.099,1.831,0.854
-0.224,0.087,0.944,0.977,1.709,0.793
-0.227,0.085,0.942,1.221,2.136,0.671
-0.227,0.084,0.944,0.916,1.770,0.549
-0.226,0.091,0.942,0.549,0.977,1.282
-0.224,0.089,0.946,0.549,1.770,1.343
-0.224,0.089,0.946,1.282,1.953,1.099
-0.224,0.088,0.943,1.404,1.343,0.916
-0.222,0.090,0.945,0.488,1.343,1.404
-0.219,0.087,0.945,0.549,1.343,1.404
-0.222,0.088,0.946,1.404,2.014,0.916
-0.225,0.088,0.943,1.343,1.099,0.977
-0.230,0.090,0.941,0.793,2.136,0.793
-0.228,0.087,0.942,1.160,2.563,1.038
-0.226,0.087,0.943,1.282,2.136,0.977
-0.226,0.086,0.944,0.671,1.404,0.916
-0.227,0.088,0.942,0.916,1.709,1.221
-0.227,0.090,0.945,0.793,1.648,1.465
-0.225,0.089,0.946,0.671,1.282,0.977
-0.223,0.090,0.942,1.343,1.709,0.916
-0.224,0.090,0.945,0.610,1.770,1.038
-0.223,0.089,0.944,1.221,2.075,0.793
-0.224,0.089,0.943,0.916,1.343,0.916
-0.225,0.090,0.943,0.793,1.526,1.221
-0.226,0.091,0.945,0.977,2.136,0.916
-0.224,0.090,0.943,0.977,0.977,1.343
-0.227,0.090,0.943,0.793,1.892,1.099
-0.225,0.088,0.944,1.221,1.831,1.526
-0.224,0.087,0.943,1.038,1.892,1.465
-0.226,0.089,0.944,1.038,1.587,0.793
-0.225,0.091,0.943,0.793,1.404,0.793
-0.225,0.095,0.944,0.732,1.465,1.099
-0.226,0.093,0.946,1.221,1.648,1.587
-0.223,0.089,0.943,1.465,2.136,1.160
-0.225,0.087,0.942,1.404,1.770,0.916
-0.226,0.087,0.944,1.221,2.014,0.610
-0.227,0.090,0.941,0.671,1.343,0.977
-0.226,0.090,0.943,0.916,1.526,1.038
-0.226,0.090,0.943,0.854,1.648,1.343
-0.226,0.088,0.942,1.099,1.343,1.282
-0.226,0.088,0.944,1.221,1.831,0.732
-0.227,0.089,0.940,0.305,1.953,0.732
-0.227,0.089,0.943,0.977,2.258,0.977
-0.226,0.091,0.943,1.160,2.808,1.099
-0.226,0.090,0.943,0.549,1.465,1.221
-0.223,0.088,0.944,1.038,2.991,1.282
-0.222,0.089,0.946,0.488,1.465,0.854
-0.223,0.094,0.942,0.977,1.770,0.916
-0.225,0.095,0.945,1.038,2.441,0.854
-0.227,0.092,0.942,1.282,1.038,1.221
-0.227,0.087,0.941,1.587,2.869,1.343
-0.224,0.085,0.943,1.160,1.648,1.587
-0.225,0.088,0.942,0.244,1.099,1.099
-0.225,0.092,0.944,0.732,1.892,0.732
-0.228,0.094,0.944,0.671,1.709,0.549
-0.227,0.094,0.940,1.465,2.136,1.160
-0.224,0.088,0.942,1.404,1.892,1.526
-0.224,0.086,0.943,0.671,1.587,0.793
-0.227,0.091,0.942,1.221,1.709,0.610
-0.229,0.096,0.944,0.671,1.343,0.916
-0.229,0.094,0.941,1.221,1.831,1.648
-0.227,0.088,0.942,1.404,2.502,1.587
-0.225,0.088,0.941,0.977,1.404,1.404
-0.224,0.090,0.943,0.549,2.747,1.221
-0.222,0.092,0.947,0.305,1.221,1.099
-0.223,0.095,0.944,1.038,2.075,0.610
-0.225,0.094,0.944,0.977,2.319,1.099
-0.224,0.089,0.944,1.099,1.465,1.343
-0.223,0.090,0.944,1.099,1.648,1.038
-0.224,0.090,0.943,1.038,1.709,0.244
-0.228,0.091,0.944,1.160,1.953,0.183
-0.227,0.092,0.942,0.793,0.916,1.160
-0.225,0.091,0.943,1.282,2.441,1.160
-0.224,0.090,0.944,1.343,1.831,1.038
-0.225,0.090,0.942,1.221,1.892,0.671
-0.226,0.090,0.944,0.916,1.587,0.854
-0.226,0.091,0.942,1.404,1.648,1.221
-0.223,0.091,0.943,0.671,1.526,1.282
-0.223,0.093,0.946,1.160,1.587,1.221
-0.225,0.093,0.943,1.526,2.075,1.099
-0.225,0.090,0.943,1.099,2.258,1.160
-0.226,0.088,0.944,1.221,1.953,1.160
-0.228,0.089,0.942,1.160,1.404,1.404
-0.226,0.090,0.944,1.038,1.892,1.404
-0.225,0.091,0.944,1.343,1.892,1.221
-0.224,0.089,0.942,1.526,2.075,1.404
-0.227,0.087,0.942,1.892,2.502,0.977
-0.227,0.088,0.944,1.648,2.075,0.916
-0.227,0.088,0.941,1.404,1.892,1.038
-0.224,0.089,0.946,0.977,2.197,0.732
-0.223,0.091,0.943,1.282,1.770,0.549

-0.221,0.089,0.946,1.221,1.953,0.671
-0.220,0.086,0.944,1.587,1.526,0.977
-0.221,0.084,0.944,1.770,1.953,0.549
-0.223,0.089,0.945,1.282,2.136,0.244
-0.226,0.093,0.942,1.282,1.221,0.793
-0.224,0.088,0.946,1.587,2.869,0.793
-0.224,0.083,0.943,1.465,1.221,1.404
-0.222,0.081,0.945,0.732,2.502,0.488
-0.224,0.089,0.944,0.854,0.732,0.854
-0.225,0.093,0.943,0.061,0.854,1.587
-0.223,0.090,0.946,1.221,1.770,1.770
-0.223,0.089,0.942,1.343,1.465,1.465
-0.222,0.090,0.944,0.427,1.099,1.831
-0.223,0.088,0.947,0.610,2.136,1.648
-0.225,0.088,0.946,1.099,1.892,1.343
-0.225,0.088,0.942,1.160,2.197,1.282
-0.224,0.089,0.943,1.221,2.441,1.526
-0.224,0.087,0.944,0.549,1.343,1.465
-0.223,0.088,0.945,0.671,1.282,1.282
-0.223,0.089,0.945,0.732,2.075,1.221
-0.225,0.090,0.944,1.099,2.441,0.671
-0.228,0.093,0.945,1.404,1.648,0.732
-0.226,0.094,0.943,0.732,0.916,1.465
-0.222,0.089,0.945,1.343,1.465,1.953
-0.220,0.085,0.944,1.587,1.526,1.343
-0.223,0.088,0.941,1.282,1.892,0.671
-0.226,0.090,0.944,0.793,2.441,0.610
-0.226,0.092,0.943,0.427,0.977,1.282
-0.224,0.094,0.944,0.549,1.343,1.160
-0.224,0.090,0.946,1.587,2.625,1.282
-0.223,0.090,0.944,1.526,1.404,1.404
-0.223,0.088,0.944,1.526,2.014,1.404
-0.225,0.088,0.943,1.526,2.136,0.854
-0.229,0.088,0.943,0.732,1.282,0.732
-0.228,0.092,0.942,1.099,1.099,1.343
-0.228,0.093,0.942,0.793,2.441,1.038
-0.227,0.089,0.945,0.671,1.587,1.526
-0.223,0.086,0.943,0.916,1.831,1.526
-0.221,0.083,0.945,0.916,1.892,1.099
-0.224,0.088,0.943,1.221,1.282,0.916
-0.227,0.094,0.943,0.732,1.892,0.549
-0.229,0.095,0.945,1.282,1.709,1.099
-0.229,0.093,0.942,1.038,2.014,1.404
-0.223,0.085,0.944,1.526,2.075,1.770
-0.221,0.083,0.944,0.977,1.648,1.221
-0.225,0.089,0.941,0.610,1.404,0.488
-0.231,0.095,0.943,0.610,1.404,0.549
-0.231,0.093,0.943,1.038,1.953,1.160
-0.228,0.087,0.943,0.854,1.770,1.465
-0.225,0.086,0.943,1.038,1.648,1.221
-0.224,0.090,0.943,1.404,1.648,1.404
-0.225,0.091,0.943,1.099,1.221,1.587
-0.224,0.092,0.943,1.099,2.319,1.099
-0.226,0.091,0.943,0.793,1.404,1.221
-0.228,0.087,0.943,0.916,1.892,0.610
-0.228,0.087,0.942,1.221,1.221,1.038
-0.227,0.089,0.943,0.977,1.160,1.465
-0.226,0.092,0.943,0.366,1.038,1.160
-0.227,0.092,0.943,1.465,1.892,1.221
-0.227,0.089,0.943,1.526,1.526,1.465
-0.225,0.086,0.944,1.404,1.038,1.404
-0.224,0.083,0.944,0.977,2.380,0.610
-0.228,0.094,0.942,-0.122,1.282,0.244
-0.230,0.099,0.943,0.671,2.197,0.183
-0.227,0.092,0.940,1.953,2.808,1.404
-0.225,0.085,0.945,1.465,2.686,1.038
-0.226,0.085,0.945,0.854,0.732,0.916
-0.226,0.089,0.941,1.099,2.014,0.671
-0.228,0.093,0.943,0.549,2.380,0.305
-0.231,0.094,0.944,1.587,2.563,0.732
-0.229,0.091,0.941,1.526,2.502,1.526
-0.226,0.085,0.943,0.854,1.587,1.587
-0.226,0.086,0.945,0.977,0.793,0.732
-0.228,0.089,0.942,0.854,1.953,0.122
-0.229,0.093,0.942,0.793,2.380,0.305
-0.230,0.095,0.943,0.549,0.854,1.282
-0.227,0.090,0.942,0.793,2.258,1.526
-0.225,0.084,0.944,1.831,2.502,1.404
-0.230,0.086,0.942,0.793,2.136,0.305
-0.231,0.092,0.939,0.671,0.854,0.671
-0.231,0.094,0.944,0.549,1.160,1.038
-0.230,0.095,0.943,1.770,2.197,1.465
-0.224,0.089,0.942,2.014,2.380,1.892
-0.224,0.083,0.942,1.526,1.587,1.343
-0.228,0.086,0.943,0.366,1.709,0.183
-0.232,0.091,0.942,0.427,1.404,0.122
-0.231,0.094,0.942,1.221,2.075,0.793
-0.228,0.091,0.943,1.404,2.441,1.648
-0.222,0.083,0.951,1.709,0.793,1.221
-0.229,0.092,0.942,1.526,2.930,0.122
-0.232,0.090,0.941,0.916,1.770,0.366
-0.233,0.093,0.942,1.221,1.038,1.404
-0.229,0.091,0.943,1.709,1.709,1.587
-0.227,0.089,0.942,1.587,2.136,0.793
-0.227,0.088,0.945,0.916,1.831,0.854
-0.228,0.089,0.943,1.038,2.197,0.732
-0.231,0.092,0.944,1.099,0.732,1.282
-0.230,0.090,0.943,0.977,1.099,0.854
-0.230,0.087,0.942,1.343,2.563,0.549
-0.231,0.088,0.941,0.854,2.258,0.549

-0.230,0.086,0.941,1.526,2.502,0.916
-0.231,0.089,0.944,1.343,1.404,0.977
-0.229,0.090,0.943,1.526,1.770,0.732
-0.231,0.093,0.942,1.526,2.319,0.549
-0.230,0.090,0.942,0.977,2.869,0.854
-0.227,0.086,0.945,1.648,1.404,1.465
-0.227,0.087,0.942,1.465,2.136,1.282
-0.226,0.086,0.942,0.732,2.502,0.610
-0.230,0.093,0.946,0.916,1.953,0.061
-0.233,0.095,0.941,1.526,2.441,0.671
-0.228,0.088,0.942,1.892,2.625,1.648
-0.224,0.082,0.946,1.770,2.136,1.770
-0.227,0.084,0.943,1.770,2.625,0.244
-0.233,0.088,0.939,0.549,0.793,0.610
-0.232,0.089,0.943,1.282,1.953,0.977
-0.229,0.090,0.945,1.587,2.197,1.282
-0.226,0.089,0.944,1.770,2.502,1.099
-0.226,0.089,0.942,0.854,1.709,0.977
-0.227,0.088,0.947,1.831,2.380,1.160
-0.228,0.088,0.940,1.831,2.136,0.732
-0.229,0.086,0.940,1.221,2.625,0.732
-0.229,0.085,0.942,1.404,1.953,0.977
-0.229,0.087,0.941,1.343,2.747,0.916
-0.227,0.087,0.944,0.671,1.892,0.732
-0.229,0.089,0.942,0.366,1.648,0.732
-0.226,0.090,0.944,0.671,2.502,1.282
-0.222,0.089,0.946,0.793,1.282,2.014
-0.222,0.087,0.946,0.671,1.587,1.221
-0.225,0.089,0.944,1.099,0.671,1.160
-0.228,0.090,0.942,1.160,2.441,0.977
-0.228,0.088,0.944,0.671,2.625,0.977
-0.231,0.086,0.943,1.465,2.808,0.977
-0.230,0.083,0.941,0.549,1.526,1.160
-0.228,0.085,0.943,0.732,1.465,1.465
-0.228,0.087,0.944,0.610,1.343,1.282
-0.226,0.089,0.945,0.549,2.258,0.793
-0.226,0.094,0.946,0.916,2.014,1.160
-0.225,0.093,0.945,1.953,3.113,1.282
-0.226,0.088,0.945,1.282,1.648,1.648
-0.228,0.084,0.942,0.671,1.221,1.526
-0.226,0.083,0.941,1.099,1.404,1.526
-0.227,0.088,0.945,1.160,1.770,0.793
-0.228,0.092,0.939,0.916,0.977,1.465
-0.227,0.090,0.942,0.549,1.587,1.404
-0.227,0.088,0.948,0.366,1.831,1.343
-0.227,0.090,0.941,0.854,0.671,1.831
-0.226,0.090,0.943,1.160,1.953,1.465
-0.226,0.091,0.945,0.732,1.160,1.648
-0.230,0.087,0.940,0.793,2.319,0.977
-0.231,0.084,0.943,0.671,2.197,0.793
